frame,time,RL0,RL1,RL2,RL3,RL4,RL5,LL0,LL1,LL2,LL3,LL4,LL5
133,1.330000000,-0.001098760863,+0.180390488811,-0.811435481937,-0.025887552312,-0.554523903607,-0.180397851088,-0.001146006140,-0.018418696056,+0.768989534527,-0.210143108666,+0.833222053341,+0.018410680178
134,1.340000000,-0.000995494152,+0.172918160072,-0.816059930561,-0.010352253727,-0.565452845828,-0.172924830407,-0.001038296905,-0.026113807256,+0.765520160731,-0.210056664296,+0.836602527341,+0.026106544763
135,1.350000000,-0.000892471497,+0.165444033549,-0.820252578789,+0.004214580594,-0.575844322844,-0.165450013578,-0.000930842558,-0.033787595973,+0.761907229540,-0.209537907835,+0.839693427028,+0.033781085082
136,1.360000000,-0.000789620990,+0.157963770839,-0.824052333377,+0.017878882894,-0.585725373913,-0.157969061715,-0.000823568092,-0.041444538258,+0.758158841762,-0.208588800098,+0.842488615707,+0.041438777711
137,1.370000000,-0.000686909892,+0.150475844527,-0.827491140602,+0.030694697728,-0.595118103246,-0.150480447184,-0.000716439356,-0.049086197868,+0.754281809532,-0.207211233990,+0.844983177299,+0.049081186646
138,1.380000000,-0.000584343440,+0.142981487761,-0.830595332856,+0.042706741307,-0.604040894368,-0.142985403169,-0.000609461803,-0.056711320918,+0.750282022786,-0.205407575931,+0.847173592800,+0.056707057963
139,1.390000000,-0.000481963536,+0.135484629087,-0.833386733176,+0.053952462535,-0.612509368209,-0.135487858496,-0.000502679129,-0.064315944268,+0.746164805459,-0.203181195559,+0.849057915191,+0.064312428218
140,1.400000000,-0.000379847262,+0.127991809279,-0.835883580519,+0.064463739633,-0.620537156006,-0.127994354455,-0.000396171719,-0.071893520530,+0.741935260216,-0.200536983325,+0.850635943644,+0.071890749458
141,1.410000000,-0.000278105202,+0.120512077897,-0.838101317487,+0.074268301698,-0.628136534643,-0.120513941347,-0.000290054901,-0.079435061368,+0.737598599499,-0.197481852773,+0.851909395974,+0.079433032544
142,1.420000000,-0.000176879549,+0.113056868431,-0.840053268157,+0.083390934706,-0.635318956283,-0.113058053616,-0.000184482322,-0.086928920052,+0.735683723652,-0.193538018938,+0.849871610482,+0.086927629668
143,1.430000000,-0.000076341996,+0.105639851222,-0.841751224469,+0.091854511901,-0.642095493738,-0.105640362753,-0.000079621763,-0.094362531905,+0.733600735118,-0.189250509250,+0.847657541732,+0.094361974981
144,1.440000000,+0.000023308606,+0.098276764408,-0.843205953066,+0.099680874479,-0.648477215578,-0.098276608228,+0.000024319026,-0.101720605099,+0.731355720933,-0.184631732851,+0.845273550431,+0.101720775202
145,1.450000000,+0.000121848799,+0.090985223159,-0.844427630412,+0.106891579625,-0.654475500194,-0.090984406708,+0.000127106619,-0.108986162574,+0.728956661691,-0.179697973781,+0.842727987402,+0.108987051637
146,1.460000000,+0.000219033287,+0.083784508410,-0.845426210891,+0.113508526244,-0.660102294426,-0.083783040772,+0.000228484796,-0.116140772306,+0.726413597569,-0.174469732515,+0.840031369487,+0.116142370471
147,1.470000000,+0.000314597906,+0.076695336191,-0.846211730887,+0.119554464856,-0.665370320179,-0.076693228220,+0.000328177649,-0.123164790703,+0.723738757412,-0.168971992539,+0.837196517179,+0.123167086182
148,1.480000000,+0.000408262788,+0.069739609208,-0.846794550589,+0.125053395266,-0.670293230921,-0.069736873633,+0.000425892878,-0.130037616851,+0.720946645512,-0.163234400854,+0.834238648270,+0.130040595811
149,1.490000000,+0.000499735702,+0.062940152472,-0.847185534677,+0.130030854203,-0.674885719033,-0.062936803982,+0.000521325283,-0.136737955589,+0.718054080353,-0.157291350627,+0.831175421407,+0.136741602063
150,1.500000000,+0.000588715562,+0.056320434889,-0.847396172895,+0.134514094515,-0.679163574621,-0.056316490186,+0.000614160421,-0.143244087358,+0.715080179519,-0.151181953931,+0.828026923323,+0.143248383180
151,1.510000000,+0.000674896092,+0.049904278779,-0.847438641674,+0.138532157675,-0.683143696355,-0.049899756622,+0.000704078437,-0.149534142786,+0.712046285047,-0.144949892656,+0.824815593535,+0.149539067551
152,1.520000000,+0.000757969631,+0.043715559339,-0.847325808409,+0.142115842047,-0.686844055180,-0.043710480547,+0.000790758028,-0.155586380395,+0.708975823658,-0.138643135966,+0.821566080455,+0.155591911451
153,1.530000000,+0.000837631068,+0.037777895953,-0.847071180716,+0.145297570667,-0.690283612346,-0.037772283387,+0.000873880556,-0.161379465893,+0.705894096976,-0.132313513972,+0.818305023500,+0.161385578360
154,1.540000000,+0.000913581892,+0.032114337092,-0.846688803888,+0.148111163988,-0.693482193985,-0.032108215616,+0.000953134270,-0.166892751965,+0.702827997690,-0.126016139075,+0.815060756695,+0.166899418782
155,1.550000000,+0.000985534350,+0.026747040361,-0.846193110842,+0.150591525109,-0.696460325504,-0.026740436766,+0.001028218650,-0.172106557840,+0.699805649110,-0.119808669421,+0.811862930806,+0.172113749845
156,1.560000000,+0.001053215699,+0.021696949050,-0.845598730059,+0.152774247395,-0.699239030197,-0.021689891955,+0.001098848844,-0.177002448216,+0.696855967608,-0.113750413146,+0.808742053211,+0.177010134253
157,1.570000000,+0.001116372541,+0.016983466124,-0.844920258308,+0.154695156976,-0.701839597829,-0.016975985845,+0.001164760189,-0.181563511678,+0.694008150019,-0.107901277430,+0.805728947487,+0.181571658740
158,1.580000000,+0.001174775236,+0.012624126419,-0.844172006293,+0.156389805293,-0.704283330258,-0.012616254812,+0.001225712821,-0.185774639035,+0.691291091490,-0.102320573437,+0.802854138345,+0.185783212439
159,1.590000000,+0.001228222382,+0.008634267413,-0.843367726627,+0.157892929511,-0.706591272527,-0.008626037682,+0.001281496346,-0.189622802394,+0.688732743134,-0.097065696250,+0.800147171696,+0.189631765982
160,1.600000000,+0.001276545349,+0.005026698818,-0.842520334724,+0.159237901008,-0.708783939136,-0.005018145298,+0.001331934577,-0.193097336049,+0.686359423232,-0.092190708012,+0.797635884391,+0.193106652435
161,1.610000000,+0.001319612864,+0.001811370811,-0.841641634157,+0.160456184300,-0.710881046305,-0.001802528716,+0.001376890317,-0.196190220533,+0.684195100186,-0.087744861809,+0.795345642969,+0.196199851368
162,1.620000000,+0.001357335645,-0.001004959037,-0.840742058689,+0.161576830142,-0.712901261858,+0.001014053894,+0.001416277692,-0.198896886237,+0.679882401261,-0.084432760211,+0.796338489905,+0.198906792571
163,1.630000000,+0.001389671049,-0.003419060304,-0.839830443399,+0.162626027356,-0.714861984863,+0.003428371826,+0.001451132605,-0.201289622411,+0.677183609341,-0.084274286139,+0.798871862131,+0.201299772543
164,1.640000000,+0.001416627745,-0.005431565500,-0.838913837037,+0.163626737574,-0.716779167166,+0.005441057645,+0.001481914502,-0.203400809352,+0.676591224301,-0.088303101914,+0.803486861056,+0.203411174792
165,1.650000000,+0.001438270386,-0.007047306681,-0.837997366866,+0.164598435644,-0.718667188341,+0.007056943843,+0.001508692103,-0.205235864727,+0.678029789714,-0.096376845359,+0.810116592244,+0.205246417466
166,1.660000000,+0.001454724251,-0.008275652356,-0.837084165668,+0.165556975522,-0.720538794213,+0.008285399768,+0.001531563746,-0.206802136344,+0.681368731633,-0.108238494722,+0.818634609284,+0.206812849063
167,1.670000000,+0.001466179870,-0.009130844253,-0.836175368417,+0.166514596885,-0.722405106760,+0.009140668423,+0.001550663560,-0.208109320567,+0.686432071812,-0.123536356268,+0.828865186904,+0.208120166882
168,1.680000000,+0.001472897610,-0.009632334736,-0.835270183259,+0.167480081336,-0.724275709613,+0.009642203918,+0.001566168594,-0.209169948431,+0.693010365493,-0.141848705048,+0.840596022554,+0.209180903198
169,1.690000000,+0.001475212283,-0.009805127861,-0.834366038157,+0.168459058779,-0.726158808376,+0.009815012553,+0.001578308894,-0.210000076829,+0.700988866515,-0.162697286437,+0.853463570896,+0.210011116512
170,1.700000000,+0.001473537874,-0.009680131287,-0.833458800904,+0.169454454437,-0.728061458531,+0.009690004759,+0.001587384691,-0.210620468851,+0.710831517605,-0.185533384747,+0.866455118799,+0.210631572016
171,1.710000000,+0.001468266142,-0.009286588424,-0.832543317772,+0.170467517957,-0.729990058106,+0.009296426574,+0.001593643631,-0.211048213722,+0.722435212232,-0.209881714434,+0.879198440827,+0.211059360666
172,1.720000000,+0.001459418374,-0.008626082432,-0.831614455994,+0.171499743230,-0.731951229317,+0.008635861296,+0.001596919088,-0.211272031849,+0.735597192928,-0.235317096994,+0.891471154506,+0.211283201704
173,1.730000000,+0.001446908081,-0.007692147544,-0.830666440666,+0.172551578430,-0.733951188871,+0.007701842583,+0.001596909394,-0.211271369485,+0.750119994248,-0.261432544789,+0.903063803018,+0.211282539273
174,1.740000000,+0.001430640570,-0.006477703219,-0.829692569222,+0.173621813158,-0.735995419336,+0.006487289258,+0.001593285853,-0.211023764798,+0.765809028084,-0.287835933872,+0.913778919540,+0.211034909240
175,1.750000000,+0.001410515323,-0.004975234055,-0.828685176590,+0.174707386600,-0.738088511844,+0.004984685244,+0.001585698693,-0.210505231969,+0.782473723752,-0.314154212922,+0.923434094077,+0.210516323341
176,1.760000000,+0.001386427882,-0.003176932959,-0.827635589292,+0.175803200081,-0.740234024192,+0.003186222749,+0.001573783184,-0.209690652547,+0.799927795656,-0.340035935728,+0.931864236096,+0.209701660575
177,1.770000000,+0.001358268623,-0.001074613777,-0.826534023902,+0.176901981329,-0.742434446343,+0.001083714885,+0.001557163049,-0.208553978703,+0.817989045091,-0.365152880351,+0.938923390119,+0.208564870479
178,1.780000000,+0.001325914323,+0.001340913226,-0.825369341970,+0.177994241919,-0.744691402541,-0.001332028908,+0.001535446494,-0.207067928481,+0.836479100214,-0.389201483947,+0.944486430193,+0.207078668357
179,1.790000000,+0.001289207045,+0.004081411009,-0.824128515047,+0.179068325455,-0.747006233884,-0.004072772649,+0.001508208473,-0.205202734178,+0.855223476276,-0.411904741420,+0.948450900544,+0.205213283535
180,1.800000000,+0.001247915062,+0.007164124163,-0.822795602222,+0.180110433714,-0.749381045745,-0.007155762481,+0.001474952810,-0.202923499702,+0.874052254240,-0.433015005877,+0.950739143280,+0.202933816447
181,1.810000000,+0.001202968490,+0.010519525311,-0.821353211162,+0.181110890338,-0.751823521006,-0.010511464794,+0.001436494787,-0.200285042014,+0.892754539566,-0.452223740997,+0.951253313629,+0.200295089760
182,1.820000000,+0.001156594136,+0.013981272376,-0.819786427851,+0.182075527910,-0.754354399570,-0.013973522591,+0.001395143450,-0.197444924830,+0.911078385086,-0.469164773139,+0.949878690661,+0.197454683338
183,1.830000000,+0.001111050821,+0.017380665027,-0.818082488601,+0.183027397178,-0.757009519262,-0.017373220406,+0.001353308132,-0.194568274086,+0.928779344557,-0.483513428587,+0.946534555676,+0.194577739972
184,1.840000000,+0.001068627684,+0.020546810938,-0.816231240987,+0.184006307588,-0.759838896405,-0.020539650575,+0.001313491164,-0.191827370107,+0.945619854890,-0.494984483258,+0.941172765231,+0.191836557487
185,1.850000000,+0.001031671246,+0.023304634342,-0.814247391600,+0.185049079904,-0.762864728407,-0.023297721606,+0.001278323699,-0.189404092401,+0.961296152452,-0.503390715622,+0.933909381046,+0.189413033798
186,1.860000000,+0.001002470817,+0.025483430590,-0.812241752836,+0.186131069692,-0.765951660935,-0.025476713512,+0.001250554854,-0.187489034121,+0.975414926945,-0.508950324524,+0.925355431754,+0.187497781285
187,1.870000000,+0.000982676592,+0.026960246084,-0.810324267161,+0.187230574476,-0.768968143407,-0.026953661638,+0.001232234683,-0.186224832476,+0.987658274039,-0.511999571372,+0.916164744293,+0.186233451498
188,1.880000000,+0.000972314716,+0.027733283056,-0.808573614891,+0.188321881519,-0.771809825147,-0.027726768039,+0.001223567107,-0.185626507247,+0.997882332774,-0.512969165235,+0.906911886136,+0.185635065642
189,1.890000000,+0.000969314927,+0.027957073140,-0.807032357553,+0.189359775505,-0.774388894618,-0.027950578224,+0.001222358472,-0.185543064123,+1.006112955643,-0.512389978369,+0.898102300041,+0.185551614064
190,1.900000000,+0.000969298215,+0.027958319843,-0.805707569971,+0.190274954305,-0.776628860541,-0.027951825038,+0.001223770131,-0.185640523619,+1.012535544188,-0.510892582834,+0.890182054745,+0.185649083434
191,1.910000000,+0.000969284307,+0.027959357394,-0.804598977003,+0.191025076031,-0.778487574855,-0.027952862683,+0.001224535619,-0.185693370584,+1.017354507771,-0.508966219275,+0.883436585898,+0.185701935753
192,1.920000000,+0.000969273227,+0.027960184001,-0.803711846745,+0.191615213141,-0.779964841919,-0.027953689364,+0.001224770929,-0.185709615494,+1.020722153905,-0.506854743060,+0.877957419981,+0.185718182309
193,1.930000000,+0.000969264857,+0.027960808418,-0.803039406915,+0.192056612561,-0.781078680940,-0.027954313837,+0.001224590398,-0.185697152312,+1.022823896306,-0.504745090677,+0.873746058623,+0.185705717865
194,1.940000000,+0.000969258965,+0.027961247954,-0.802564880974,+0.192365056793,-0.781861650952,-0.027954753413,+0.001224104173,-0.185663584962,+1.023866411451,-0.502770677130,+0.870729219946,+0.185672147113
195,1.950000000,+0.000969255232,+0.027961526470,-0.802263686629,+0.192559538376,-0.782357326778,-0.027955031954,+0.001223415803,-0.185616061479,+1.024067673686,-0.501017783335,+0.868775191326,+0.185624618816
196,1.960000000,+0.000969253276,+0.027961672384,-0.802105734236,+0.192661127956,-0.782616868697,-0.027955177881,+0.001222619938,-0.185561115721,+1.023648176362,-0.499533561021,+0.867710613603,+0.185569667491
197,1.970000000,+0.000969252682,+0.027961716676,-0.802057767187,+0.192691924315,-0.782695632089,-0.027955222177,+0.001221800132,-0.185504515894,+1.022822645630,-0.498334403321,+0.867337138285,+0.185513061930
198,1.980000000,+0.000969253028,+0.027961690887,-0.802085697218,+0.192673995434,-0.782649773185,-0.027955196386,+0.001221026728,-0.185451118654,+1.021791667358,-0.497413702678,+0.867447558941,+0.185459659280
199,1.990000000,+0.000969253909,+0.027961625127,-0.802156902503,+0.192628248388,-0.782532820879,-0.027955130619,+0.001220354808,-0.185404727121,+1.020732835490,-0.496748390760,+0.867841203116,+0.185413263047
200,2.000000000,+0.000969254969,+0.027961546072,-0.802242473203,+0.192573198119,-0.782392199940,-0.027955051558,+0.001219822164,-0.185367951058,+1.019791248913,-0.496304065440,+0.868338562828,+0.185376483258
201,2.010000000,+0.000969255922,+0.027961474974,-0.802319405112,+0.192523636489,-0.782265706426,-0.027954980453,+0.001219447283,-0.185342067418,+1.019069392100,-0.496038890737,+0.868795314219,+0.185350596997
202,2.020000000,+0.000969256583,+0.027961425655,-0.802372755470,+0.192489228353,-0.782177947951,-0.027954931130,+0.001219227318,-0.185326879774,+1.018616596717,-0.495906742369,+0.869116001882,+0.185335407813
203,2.030000000,+0.000969256893,+0.027961402516,-0.802397782460,+0.192473076439,-0.782136769055,-0.027954907988,+0.001219136014,-0.185320575626,+1.018418365622,-0.495860201969,+0.869267709448,+0.185329103027
204,2.040000000,+0.000969256947,+0.027961398533,-0.802402089767,+0.192470295892,-0.782129681203,-0.027954904005,+0.001219121615,-0.185319581404,+1.018385818056,-0.495853914147,+0.869293971852,+0.185328108704
205,2.050000000,+0.000969256947,+0.027961398533,-0.802402089767,+0.192470295892,-0.782129681203,-0.027954904005,+0.001219087986,-0.185317259448,+1.018357280153,-0.495799840210,+0.869268442032,+0.185325786513
206,2.060000000,+0.000969256947,+0.027961398533,-0.802402089767,+0.192470295892,-0.782129681203,-0.027954904005,+0.001218862768,-0.185301708985,+1.018166112243,-0.495437604081,+0.869097415426,+0.185310234474
207,2.070000000,+0.000969256947,+0.027961398533,-0.802402089767,+0.192470295892,-0.782129681203,-0.027954904005,+0.001218281784,-0.185261593753,+1.017672593755,-0.494502383688,+0.868655820850,+0.185270115179
208,2.080000000,+0.000969256947,+0.027961398533,-0.802402089767,+0.192470295892,-0.782129681203,-0.027954904005,+0.001217209616,-0.185187562190,+1.016760428645,-0.492773549809,+0.867839350091,+0.185196076117
209,2.090000000,+0.000969256947,+0.027961398533,-0.802402089767,+0.192470295892,-0.782129681203,-0.027954904005,+0.001215538401,-0.185072163230,+1.015334948700,-0.490071110734,+0.866562699449,+0.185080665467
210,2.100000000,+0.000969256947,+0.027961398533,-0.802402089767,+0.192470295892,-0.782129681203,-0.027954904005,+0.001213186593,-0.184909760227,+1.013321326484,-0.486252182228,+0.864757826956,+0.184918246014
211,2.110000000,+0.000969256947,+0.027961398533,-0.802402089767,+0.192470295892,-0.782129681203,-0.027954904005,+0.001210097636,-0.184696438702,+1.010662863441,-0.481207630799,+0.862372307764,+0.184704902883
212,2.120000000,+0.000969256947,+0.027961398533,-0.802402089767,+0.192470295892,-0.782129681203,-0.027954904005,+0.001206238500,-0.184429905190,+1.007319392256,-0.474858978888,+0.859367837241,+0.184438342378
213,2.130000000,+0.000969256947,+0.027961398533,-0.802402089767,+0.192470295892,-0.782129681203,-0.027954904005,+0.001201598070,-0.184109375919,+1.003265814221,-0.467155618572,+0.855718907608,+0.184117780649
214,2.140000000,+0.000969256947,+0.027961398533,-0.802402089767,+0.192470295892,-0.782129681203,-0.027954904005,+0.001196185371,-0.183735455223,+0.998490779903,-0.458072351077,+0.851411667131,+0.183743822093
215,2.150000000,+0.000969256947,+0.027961398533,-0.802402089767,+0.192470295892,-0.782129681203,-0.027954904005,+0.001190027665,-0.183310004606,+0.992995513468,-0.447607250137,+0.846442959542,+0.183318328405
216,2.160000000,+0.000969256947,+0.027961398533,-0.802402089767,+0.192470295892,-0.782129681203,-0.027954904005,+0.001183168425,-0.182836004107,+0.986792776510,-0.435779835750,+0.840819534384,+0.182844279928
217,2.170000000,+0.000969256947,+0.027961398533,-0.802402089767,+0.192470295892,-0.782129681203,-0.027954904005,+0.001175665225,-0.182317408150,+0.979905963924,-0.422629536652,+0.834557414048,+0.182325631489
218,2.180000000,+0.000969256947,+0.027961398533,-0.802402089767,+0.192470295892,-0.782129681203,-0.027954904005,+0.001167587593,-0.181758998375,+0.972368323330,-0.408214416792,+0.827681401272,+0.181767165214
219,2.190000000,+0.000969256947,+0.027961398533,-0.802402089767,+0.192470295892,-0.782129681203,-0.027954904005,+0.001159014854,-0.181166236028,+0.964222287241,-0.392610136273,+0.820224708368,+0.181174342903
220,2.200000000,+0.000969256947,+0.027961398533,-0.802402089767,+0.192470295892,-0.782129681203,-0.027954904005,+0.001150034002,-0.180545116426,+0.955518906198,-0.375909115477,+0.812228688641,+0.180553160484
221,2.210000000,+0.000969256947,+0.027961398533,-0.802402089767,+0.192470295892,-0.782129681203,-0.027954904005,+0.001140737645,-0.179902027769,+0.946317368047,-0.358219865632,+0.803742648106,+0.179910006802
222,2.220000000,+0.000969256947,+0.027961398533,-0.802402089767,+0.192470295892,-0.782129681203,-0.027954904005,+0.001131222039,-0.179243616214,+0.936684585444,-0.339666443703,+0.794823713262,+0.179251528689
223,2.230000000,+0.000969256947,+0.027961398533,-0.802402089767,+0.192470295892,-0.782129681203,-0.027954904005,+0.001121585243,-0.178576658757,+0.926694828630,-0.320387980311,+0.785536726591,+0.178584503826
224,2.240000000,+0.000969256947,+0.027961398533,-0.802402089767,+0.192470295892,-0.782129681203,-0.027954904005,+0.001111925403,-0.177907944923,+0.916429373482,-0.300538216111,+0.775954135212,+0.177915722425
225,2.250000000,+0.000969256947,+0.027961398533,-0.802402089767,+0.192470295892,-0.782129681203,-0.027954904005,+0.001102339176,-0.177244167861,+0.905976126839,-0.280284966668,+0.766155830709,+0.177251878311
226,2.260000000,+0.000969256947,+0.027961398533,-0.802402089767,+0.192470295892,-0.782129681203,-0.027954904005,+0.001092920305,-0.176591824918,+0.895429179722,-0.259809413488,+0.756228887195,+0.176599469487
227,2.270000000,+0.000969256947,+0.027961398533,-0.802402089767,+0.192470295892,-0.782129681203,-0.027954904005,+0.001083758315,-0.175957127384,+0.884888227249,-0.239305095224,+0.746267132808,+0.175964707868
228,2.280000000,+0.000969256947,+0.027961398533,-0.802402089767,+0.192470295892,-0.782129681203,-0.027954904005,+0.001074937349,-0.175345918659,+0.874457780321,-0.218976445418,+0.736370475945,+0.175353437443
229,2.290000000,+0.000969256947,+0.027961398533,-0.802402089767,+0.192470295892,-0.782129681203,-0.027954904005,+0.001066535101,-0.174763599823,+0.864246081552,-0.199036697492,+0.726643894480,+0.174771059837
230,2.300000000,+0.000969256947,+0.027961398533,-0.802402089767,+0.192470295892,-0.782129681203,-0.027954904005,+0.001058621851,-0.174215061287,+0.854363629032,-0.179704959677,+0.717195987054,+0.174222465951
231,2.310000000,+0.000969256947,+0.027961398533,-0.802402089767,+0.192470295892,-0.782129681203,-0.027954904005,+0.001051259554,-0.173704619007,+0.844921209779,-0.161202259143,+0.708136983871,+0.173711972174
232,2.320000000,+0.000969256947,+0.027961398533,-0.802402089767,+0.192470295892,-0.782129681203,-0.027954904005,+0.001044500983,-0.173235953619,+0.836027356499,-0.143746379224,+0.699576127265,+0.173243259513
233,2.330000000,+0.000969256947,+0.027961398533,-0.802402089767,+0.192470295892,-0.782129681203,-0.027954904005,+0.001038388885,-0.172812050767,+0.827785171563,-0.127545376661,+0.691618365066,+0.172819313909
234,2.340000000,+0.000969256947,+0.027961398533,-0.802402089767,+0.192470295892,-0.782129681203,-0.027954904005,+0.001032955121,-0.172435140865,+0.820288515578,-0.112789777078,+0.684360357621,+0.172442365999
235,2.350000000,+0.000969256947,+0.027961398533,-0.802402089767,+0.192470295892,-0.782129681203,-0.027954904005,+0.001028219785,-0.172106636593,+0.813617635323,-0.099643608012,+0.677885882989,+0.172113828606
236,2.360000000,+0.000969256947,+0.027961398533,-0.802402089767,+0.192470295892,-0.782129681203,-0.027954904005,+0.001024190255,-0.171827066541,+0.807834399814,-0.088234624390,+0.672260826494,+0.171834230369
237,2.370000000,+0.000969256947,+0.027961398533,-0.802402089767,+0.192470295892,-0.782129681203,-0.027954904005,+0.001020860168,-0.171596003559,+0.802977408558,-0.078644279732,+0.667528043823,+0.171603144094
238,2.380000000,+0.000969256947,+0.027961398533,-0.802402089767,+0.192470295892,-0.782129681203,-0.027954904005,+0.001018208302,-0.171411986649,+0.799057306989,-0.070898143729,+0.663702463340,+0.171419108635
239,2.390000000,+0.000969256947,+0.027961398533,-0.802402089767,+0.192470295892,-0.782129681203,-0.027954904005,+0.001016197345,-0.171272435601,+0.796052664866,-0.064957509540,+0.660766815191,+0.171279543521
240,2.400000000,+0.000969256947,+0.027961398533,-0.802402089767,+0.192470295892,-0.782129681203,-0.027954904005,+0.001014772560,-0.171173557993,+0.793906720032,-0.060712821993,+0.658668315980,+0.171180655947
241,2.410000000,+0.000969256947,+0.027961398533,-0.802402089767,+0.192470295892,-0.782129681203,-0.027954904005,+0.001013860327,-0.171110248853,+0.792525160396,-0.057979286541,+0.657316495998,+0.171117340426
242,2.420000000,+0.000969256947,+0.027961398533,-0.802402089767,+0.192470295892,-0.782129681203,-0.027954904005,+0.001013366606,-0.171075983982,+0.791774925761,-0.056494618431,+0.656582146838,+0.171083072102
243,2.430000000,+0.000969256947,+0.027961398533,-0.802402089767,+0.192470295892,-0.782129681203,-0.027954904005,+0.001013175329,-0.171062708978,+0.791483793845,-0.055918436316,+0.656297129300,+0.171069795760
244,2.440000000,+0.000969256947,+0.027961398533,-0.802402089767,+0.192470295892,-0.782129681203,-0.027954904005,+0.001013146773,-0.171060727152,+0.791440307992,-0.055832370626,+0.656254554339,+0.171067813734
245,2.450000000,+0.000969256947,+0.027961398533,-0.802402089767,+0.192470295892,-0.782129681203,-0.027954904005,+0.001013146773,-0.171060727152,+0.791440307992,-0.055832370626,+0.656254554339,+0.171067813734
246,2.460000000,+0.000969256947,+0.027961398533,-0.802402089767,+0.192470295892,-0.782129681203,-0.027954904005,+0.001013146773,-0.171060727152,+0.791440307992,-0.055832370626,+0.656254554339,+0.171067813734
247,2.470000000,+0.000969256947,+0.027961398533,-0.802402089767,+0.192470295892,-0.782129681203,-0.027954904005,+0.001013146773,-0.171060727152,+0.791440307992,-0.055832370626,+0.656254554339,+0.171067813734
248,2.480000000,+0.000969256947,+0.027961398533,-0.802402089767,+0.192470295892,-0.782129681203,-0.027954904005,+0.001013146773,-0.171060727152,+0.791440307992,-0.055832370626,+0.656254554339,+0.171067813734
249,2.490000000,+0.000969256947,+0.027961398533,-0.802402089767,+0.192470295892,-0.782129681203,-0.027954904005,+0.001013146773,-0.171060727152,+0.791440307992,-0.055832370626,+0.656254554339,+0.171067813734
250,2.500000000,+0.000969256947,+0.027961398533,-0.802402089767,+0.192470295892,-0.782129681203,-0.027954904005,+0.001013146773,-0.171060727152,+0.791440307992,-0.055832370626,+0.656254554339,+0.171067813734
251,2.510000000,+0.000969256947,+0.027961398533,-0.802402089767,+0.192470295892,-0.782129681203,-0.027954904005,+0.001013146773,-0.171060727152,+0.791440307992,-0.055832370626,+0.656254554339,+0.171067813734
252,2.520000000,+0.000969256947,+0.027961398533,-0.802402089767,+0.192470295892,-0.782129681203,-0.027954904005,+0.001013146773,-0.171060727152,+0.791440307992,-0.055832370626,+0.656254554339,+0.171067813734
253,2.530000000,+0.000969256947,+0.027961398533,-0.802402089767,+0.192470295892,-0.782129681203,-0.027954904005,+0.001013146773,-0.171060727152,+0.791440307992,-0.055832370626,+0.656254554339,+0.171067813734
254,2.540000000,+0.000969256947,+0.027961398533,-0.802402089767,+0.192470295892,-0.782129681203,-0.027954904005,+0.001013146773,-0.171060727152,+0.791440307992,-0.055832370626,+0.656254554339,+0.171067813734
255,2.550000000,+0.000969256947,+0.027961398533,-0.802402089767,+0.192470295892,-0.782129681203,-0.027954904005,+0.001013146773,-0.171060727152,+0.791440307992,-0.055832370626,+0.656254554339,+0.171067813734
256,2.560000000,+0.000969256947,+0.027961398533,-0.802402089767,+0.192470295892,-0.782129681203,-0.027954904005,+0.001013146773,-0.171060727152,+0.791440307992,-0.055832370626,+0.656254554339,+0.171067813734
257,2.570000000,+0.000969256947,+0.027961398533,-0.802402089767,+0.192470295892,-0.782129681203,-0.027954904005,+0.001013146773,-0.171060727152,+0.791440307992,-0.055832370626,+0.656254554339,+0.171067813734
258,2.580000000,+0.000969256947,+0.027961398533,-0.802402089767,+0.192470295892,-0.782129681203,-0.027954904005,+0.001013146773,-0.171060727152,+0.791440307992,-0.055832370626,+0.656254554339,+0.171067813734
259,2.590000000,+0.000969256947,+0.027961398533,-0.802402089767,+0.192470295892,-0.782129681203,-0.027954904005,+0.001013146773,-0.171060727152,+0.791440307992,-0.055832370626,+0.656254554339,+0.171067813734
260,2.600000000,+0.000969256947,+0.027961398533,-0.802402089767,+0.192470295892,-0.782129681203,-0.027954904005,+0.001013146773,-0.171060727152,+0.791440307992,-0.055832370626,+0.656254554339,+0.171067813734
261,2.610000000,+0.000969256947,+0.027961398533,-0.802402089767,+0.192470295892,-0.782129681203,-0.027954904005,+0.001013146773,-0.171060727152,+0.791440307992,-0.055832370626,+0.656254554339,+0.171067813734
262,2.620000000,+0.000969256947,+0.027961398533,-0.802402089767,+0.192470295892,-0.782129681203,-0.027954904005,+0.001013146773,-0.171060727152,+0.791440307992,-0.055832370626,+0.656254554339,+0.171067813734
263,2.630000000,+0.000969256947,+0.027961398533,-0.802402089767,+0.192470295892,-0.782129681203,-0.027954904005,+0.001013146773,-0.171060727152,+0.791440307992,-0.055832370626,+0.656254554339,+0.171067813734
264,2.640000000,+0.000969256947,+0.027961398533,-0.802402089767,+0.192470295892,-0.782129681203,-0.027954904005,+0.001013146773,-0.171060727152,+0.791440307992,-0.055832370626,+0.656254554339,+0.171067813734
265,2.650000000,+0.000969256947,+0.027961398533,-0.802402089767,+0.192470295892,-0.782129681203,-0.027954904005,+0.001013146773,-0.171060727152,+0.791440307992,-0.055832370626,+0.656254554339,+0.171067813734
266,2.660000000,+0.000969256947,+0.027961398533,-0.802402089767,+0.192470295892,-0.782129681203,-0.027954904005,+0.001013146773,-0.171060727152,+0.791440307992,-0.055832370626,+0.656254554339,+0.171067813734
