frame,time,RL0,RL1,RL2,RL3,RL4,RL5,LL0,LL1,LL2,LL3,LL4,LL5
27,0.27,5.9917976427785e-17,0.110329760212,-0.8158868003144245,0.13799508028795915,-0.7138818806023841,-0.110329760212,1.2385560812836443e-17,-0.089670239788,0.815886800314421,-0.13799508028796004,0.7138818806023841,0.089670239788
28,0.28,1.3037025095846388e-17,0.111302013081,-0.8158820870535602,0.13799454657333643,-0.7138766336269007,-0.111302013081,1.5601697314359982e-17,-0.088697986919,0.8158820870535638,-0.1379945465733342,0.7138766336268971,0.088697986919
29,0.29,5.5230622862317557e-17,0.112350157153,-0.8158774748623482,0.13799395644162493,-0.7138714313039727,-0.112350157153,-2.3009400571002798e-17,-0.087649842847,0.8158774748623482,-0.13799395644162626,0.7138714313039727,0.087649842847
30,0.3,3.7320721871188065e-17,0.113479700802,-0.8158729964087367,0.1379933033359243,-0.7138662997446601,-0.113479700802,7.493222120482906e-18,-0.086520299198,0.8158729964087367,-0.13799330333593096,0.7138662997446636,0.086520299198
31,0.31,4.1029736765942275e-17,0.114696530759,-0.8158686883139278,0.13799257985846103,-0.7138612681723919,-0.114696530759,5.3099166347474844e-17,-0.085303469241,0.8158686883139278,-0.13799257985846236,0.7138612681723919,0.085303469241
32,0.32,4.540674189766404e-17,0.116006940598,-0.8158645915093042,0.13799177765299986,-0.7138563691623054,-0.116006940598,-4.7593331470864855e-17,-0.083993059402,0.8158645915093042,-0.1379917776530003,0.7138563691623054,0.083993059402
33,0.33,5.71962011386552e-17,0.117417662620,-0.8158607516246416,0.13799088726962572,-0.7138516388942668,-0.117417662620,-3.977918225289579e-17,-0.082582337380,0.8158607516246416,-0.1379908872696235,0.7138516388942668,0.082582337380
34,0.34,1.6037838927160125e-17,0.118935901655,-0.8158572194098649,0.1379898980107287,-0.7138471174205931,-0.118935901655,2.6474049555889226e-17,-0.081064098345,0.8158572194098649,-0.13798989801072603,0.7138471174205896,0.081064098345
35,0.35000000000000003,2.726611206199681e-17,0.120569366851,-0.815854051192127,0.13798879775935158,-0.7138428489514808,-0.120569366851,-6.802505323146855e-18,-0.079430633149,0.815854051192127,-0.13798879775934847,0.7138428489514772,0.079430633149
36,0.36,9.512537579325006e-17,0.122326293877,-0.8158513093694043,0.13798757279467255,-0.7138388821640773,-0.122326293877,6.282423699565593e-17,-0.077673706123,0.8158513093694043,-0.137987572794677,0.7138388821640809,0.077673706123
37,0.37,3.767315095143078e-17,0.124215440404,-0.8158490577994587,0.1379862076113324,-0.7138352654107876,-0.124215440404,5.239693953505795e-17,-0.075784559596,0.8158490577994552,-0.1379862076113466,0.7138352654107982,0.075784559596
38,0.38,3.526359933052012e-17,0.126246034255,-0.8158473473085702,0.13798468476531422,-0.7138320320738827,-0.126246034255,-9.602025690358276e-18,-0.073753965745,0.8158473473085702,-0.137984684765308,0.7138320320738791,0.073753965745
39,0.39,-8.19189520201992e-18,0.128427709210,-0.8158462340373279,0.1379829847005315,-0.7138292187378616,-0.128427709210,3.085048138492145e-17,-0.071572290790,0.8158462340373315,-0.13798298470052395,0.7138292187378545,0.071572290790
40,0.4,1.7476807797597962e-16,0.130770400419,-0.8158457889032685,0.1379810856089031,-0.7138268745121699,-0.130770400419,7.459444086003826e-17,-0.069229599581,0.8158457889032685,-0.1379810856088982,0.7138268745121663,0.069229599581
41,0.41000000000000003,3.6761637011895303e-17,0.133284232004,-0.8158460984987111,0.13797896328592218,-0.7138250617846338,-0.133284232004,8.516061445663147e-17,-0.066715767996,0.8158460984987147,-0.13797896328590664,0.7138250617846231,0.066715767996
42,0.42,9.540634267107642e-18,0.135979499670,-0.8158472645957647,0.1379765908532652,-0.7138238554490299,-0.135979499670,1.4125466763424736e-16,-0.064020500330,0.8158472645957718,-0.1379765908532461,0.7138238554490157,0.064020500330
43,0.43,1.1561431822127404e-16,0.138866930334,-0.81584940377999,0.1379739380952173,-0.7138233418752065,-0.138866930334,-2.8025419225603644e-17,-0.061133069666,0.8158494037799865,-0.13797393809521774,0.7138233418752065,0.061133069666
44,0.44,1.6170585244345758e-16,0.141958483375,-0.8158526475504583,0.13797096998463954,-0.713823617535096,-0.141958483375,4.7414179090121314e-17,-0.058041516625,0.8158526475504583,-0.1379709699846302,0.7138236175350889,0.058041516625
45,0.45,1.2921387142691175e-16,0.145268993348,-0.8158571430249789,0.13796764381969162,-0.7138247868446697,-0.145268993348,1.837923272964558e-16,-0.054731006652,0.8158571430249789,-0.13796764381969517,0.7138247868446732,0.054731006652
46,0.46,-8.56037508978278e-17,0.148818848060,-0.8158630543496638,0.13796390440267958,-0.7138269587523438,-0.148818848060,-4.2295262915662823e-17,-0.051181151940,0.8158630543496602,-0.13796390440268536,0.7138269587523474,0.051181151940
47,0.47000000000000003,-4.5946692253298017e-17,0.152637510547,-0.8158705648105463,0.13795967713284585,-0.7138302419433926,-0.152637510547,1.6508550962633242e-16,-0.047362489453,0.8158705648105463,-0.13795967713284718,0.7138302419433926,0.047362489453
48,0.48,4.416561932649144e-17,0.156765247099,-0.8158800628708437,0.13795406847259495,-0.7138341313434373,-0.156765247099,3.536700657512095e-18,-0.043234752901,0.8158800628708437,-0.1379540684725954,0.7138341313434373,0.043234752901
49,0.49,4.382385612836695e-17,0.161259223863,-0.8158914770034055,0.1379482392337149,-0.7138397162371191,-0.161259223863,1.0764377882677043e-17,-0.038740776137,0.8158914770034055,-0.13794823923371446,0.7138397162371191,0.038740776137
50,0.5,4.5883658729464447e-17,0.166181454847,-0.8159051582029849,0.13794160217464946,-0.7138467603776326,-0.166181454847,1.0233234166072487e-17,-0.033818545153,0.8159051582029849,-0.13794160217464946,0.7138467603776326,0.033818545153
51,0.51,4.0351580659163647e-17,0.171582554989,-0.815921396523657,0.13793391280320322,-0.7138553093268576,-0.171582554989,5.450571063494882e-18,-0.028417445010,0.815921396523657,-0.13793391280320322,0.7138553093268576,0.028417445010
52,0.52,3.9638956748316474e-17,0.177476591959,-0.8159404734078041,0.13792504966480845,-0.7138655230726108,-0.177476591959,6.288380136881044e-18,-0.022523408041,0.8159404734078041,-0.137925049664808,0.7138655230726108,0.022523408041
53,0.53,4.257474201953828e-17,0.183847372883,-0.8159626795839802,0.13791494346620603,-0.7138776230501889,-0.183847372883,3.4565412995920046e-18,-0.016152627117,0.8159626795839802,-0.1379149434662056,0.7138776230501853,0.016152627117
54,0.54,4.193856954316193e-17,0.190659576033,-0.8159883224747172,0.13790355206632798,-0.7138918745410456,-0.190659576033,1.1199239263497152e-17,-0.009340423967,0.8159883224747136,-0.13790355206632798,0.7138918745410421,0.009340423967
55,0.55,3.8074707485062843e-17,0.197866229941,-0.8160177291231366,0.1378908554545034,-0.7139085845776427,-0.197866229941,1.254514974186859e-17,-0.002133770058,0.8160177291231366,-0.13789085545450297,0.7139085845776392,0.002133770058
56,0.56,3.902833436548271e-17,0.205413819104,-0.8160512483659029,0.13787685461133858,-0.7139281029772433,-0.205413819104,-1.958761074259404e-18,0.005413819104,0.8160512483659065,-0.13787685461133858,0.7139281029772433,-0.005413819104
57,0.5700000000000001,4.355000269827448e-17,0.213245835614,-0.8160892530659335,0.13786157075360272,-0.7139508238195353,-0.213245835614,1.156343667461393e-17,0.013245835614,0.8160892530659335,-0.13786157075360272,0.7139508238195353,-0.013245835614
58,0.58,4.837924553274996e-17,0.221305268210,-0.8161321425770051,0.1378450442452338,-0.7139771868222353,-0.221305268210,9.075830193807473e-18,0.021305268211,0.8161321425770051,-0.13784504424523336,0.7139771868222353,-0.021305268211
59,0.59,3.5232650117463655e-17,0.229536338473,-0.816180345469797,0.1378273330777683,-0.7140076785475684,-0.229536338473,1.5552964931808926e-17,0.029536338473,0.816180345469797,-0.1378273330777683,0.7140076785475684,-0.029536338473
60,0.6,3.908915995613121e-17,0.237885689755,-0.8162343225137302,0.13780851098167768,-0.7140428334954065,-0.237885689755,1.0615588114301709e-17,0.037885689755,0.8162343225137302,-0.13780851098167768,0.7140428334954065,-0.037885689755
61,0.61,3.199519001873072e-17,0.246303171757,-0.8162945698994309,0.13778866527489664,-0.7140832351743298,-0.246303171757,8.311905633267024e-18,0.046303171757,0.8162945698994309,-0.13778866527489664,0.7140832351743298,-0.046303171757
62,0.62,5.153371800288166e-17,0.254742323895,-0.8163616226861353,0.13776789456310568,-0.7141295172492419,-0.254742323895,6.840317208947645e-18,0.054742323895,0.8163616226861353,-0.13776789456310568,0.7141295172492419,-0.054742323895
63,0.63,3.674891207691817e-17,0.263160634030,-0.8164360584607283,0.1377463063988157,-0.714182364859544,-0.263160634030,6.552952074687737e-18,0.063160634030,0.8164360584607283,-0.1377463063988157,0.714182364859544,-0.063160634030
64,0.64,4.5603614828336305e-17,0.271519630477,-0.8165185011998634,0.13772401499127407,-0.7142425161911397,-0.271519630477,1.2459296308677853e-17,0.071519630477,0.8165185011998634,-0.13772401499127407,0.7142425161911397,-0.071519630477
65,0.65,3.5090396201145964e-17,0.279784851633,-0.8166096253316023,0.1377011390410955,-0.7143107643726956,-0.279784851633,4.97646589238288e-18,0.079784851633,0.8166096253316023,-0.1377011390410955,0.7143107643726956,-0.079784851633
66,0.66,4.4853592159292625e-17,0.287925727393,-0.8167101599983556,0.13767779975498018,-0.7143879597533327,-0.287925727393,8.57733607545949e-18,0.087925727393,0.8167101599983556,-0.13767779975498018,0.7143879597533327,-0.087925727393
67,0.67,3.6337358715583574e-17,0.295915398704,-0.8168208935279299,0.13765411907868563,-0.7144750126066142,-0.295915398704,4.543041640243071e-18,0.095915398705,0.8168208935279299,-0.13765411907868608,0.7144750126066142,-0.095915398705
68,0.68,4.003965036242885e-17,0.303730495597,-0.8169426781238985,0.1376302181713479,-0.7145728962952425,-0.303730495597,1.0363695620683289e-17,0.103730495597,0.8169426781238985,-0.1376302181713479,0.7145728962952425,-0.103730495597
69,0.6900000000000001,4.294148256262963e-17,0.311350889249,-0.8170764347905265,0.1376062161317516,-0.714682650922279,-0.311350889249,4.820707735769958e-18,0.111350889249,0.8170764347905265,-0.13760621613175117,0.714682650922279,-0.111350889249
70,0.7000000000000001,3.76067675127369e-17,0.318759429967,-0.817223158510875,0.13758222897731953,-0.7148053874881959,-0.318759429967,8.146452979322306e-18,0.118759429967,0.817223158510875,-0.13758222897731998,0.7148053874881959,-0.118759429967
71,0.71,3.3851332278294246e-17,0.325941680002,-0.8173839236994357,0.1375583688691836,-0.7149422925686202,-0.325941680002,2.799704475602736e-18,0.125941680002,0.8173839236994357,-0.1375583688691836,0.7149422925686202,-0.125941680002
72,0.72,3.6799229352816657e-17,0.332885647808,-0.817559889953171,0.13753474357154272,-0.7150946335247119,-0.332885647808,4.679837248097301e-18,0.132885647808,0.817559889953171,-0.13753474357154272,0.7150946335247119,-0.132885647808
73,0.73,3.46762261127519e-17,0.339581528541,-0.8177523081266723,0.13751145613027715,-0.7152637642569508,-0.339581528541,9.742546103066912e-18,0.139581528541,0.8177523081266723,-0.13751145613027715,0.7152637642569508,-0.139581528541
74,0.74,3.365891553178409e-17,0.346021454170,-0.8179625267589198,0.13748860475407698,-0.7154511315129972,-0.346021454170,1.1765557812630091e-17,0.146021454170,0.8179625267589198,-0.13748860475407654,0.7154511315129972,-0.146021454170
75,0.75,3.4674639928694254e-17,0.353130616653,-0.8181282345225444,0.13773842004854642,-0.7158666545710886,-0.353130616653,1.620569048992826e-17,0.152199255437,0.8181919988804235,-0.13746628288098794,0.7156582817614114,-0.152199255437
76,0.76,4.2948504788861093e-17,0.358505421476,-0.8180820104823293,0.13897549578099888,-0.7170575062633282,-0.358505421476,1.694611985110161e-17,0.158110237078,0.818442289230867,-0.13744457941387156,0.7158868686447426,-0.158110237078
77,0.77,5.700598074675511e-17,0.366881432195,-0.8177841432501839,0.14135396982844972,-0.7191381130786332,-0.366881432195,1.6423083209622776e-17,0.163750967016,0.8187150819184384,-0.13742357910966707,0.7161386610281055,-0.163750967016
78,0.78,4.602026141528338e-17,0.379596503211,-0.8172284601086705,0.1448705528195423,-0.7220990129282128,-0.379596503211,1.9502746628775207e-17,0.169119079754,0.8190121885530718,-0.13740336310933643,0.7164155516624091,-0.169119079754
79,0.79,3.417975004473723e-17,0.398721590031,-0.8164175997912767,0.1494735949502758,-0.7258911947415512,-0.398721590031,1.1987142241465551e-17,0.174213093827,0.8193355568870412,-0.13738400959776842,0.7167195664848065,-0.174213093827
80,0.8,-3.894632921940423e-17,0.423721590031,-0.8153602832861441,0.15508010512974935,-0.7304403884158908,-0.423721590031,9.008013968516897e-18,0.179032242862,0.819687279997333,-0.13736559458562836,0.7170528745829627,-0.179032242862
81,0.81,-1.4616637695661291e-16,0.448721590031,-0.8140757574437397,0.16156486413535387,-0.7356406215790918,-0.448721590031,3.748791349142961e-18,0.183576319641,0.8200696060457499,-0.13734819280811428,0.7174177988538637,-0.183576319641
82,0.8200000000000001,-5.414924924469278e-16,0.473721590031,-0.8120944940172566,0.1687055870983133,-0.7408000811155708,-0.473721590031,2.2384586728062817e-18,0.187845532390,0.8204849486539533,-0.13733187873868424,0.7178168273926366,-0.187845532390
83,0.8300000000000001,6.17050385186877e-15,0.498721590031,-0.8089708487979311,0.17592529822514946,-0.7448961470230748,-0.498721590031,3.4993196929815054e-18,0.191840372444,0.8209358979324196,-0.13731672771908443,0.7182526256515032,-0.191840372444
84,0.84,2.398674951011707e-15,0.523721590031,-0.8052848020802205,0.1807697841682937,-0.7460545862485133,-0.523721590031,1.4476826695278597e-17,0.195561492392,0.8214252322033929,-0.1373028172104186,0.71872804941381,-0.195561492392
85,0.85,2.2472626972495833e-15,0.498721590031,-0.7968074754243207,0.1990822391227095,-0.755889714547036,-0.498721590031,1.6395047359192775e-17,0.199009593758,0.8219559304589811,-0.13729022817348746,0.7192461586324668,-0.199009593758
86,0.86,4.757421570641797e-16,0.473721590031,-0.7893279784958313,0.20969145873924433,-0.7590194372350765,-0.473721590031,6.7897764069601215e-18,0.202185323307,0.8225311855945857,-0.13727904659029833,0.7198102321848849,-0.202185323307
87,0.87,-1.9256339061087604e-17,0.448721590031,-0.7809862818999501,0.2197532556329006,-0.7607395375328507,-0.448721590031,6.676965234586793e-18,0.205089177057,0.8231544184551726,-0.13726936514244648,0.7204237835976186,-0.205089177057
88,0.88,4.167674777796314e-17,0.423721590031,-0.7716502613741066,0.23007246570148354,-0.7617227270755946,-0.423721590031,-6.61122668492458e-18,0.207721411122,0.8238292927257166,-0.13726128506604118,0.7210905777917573,-0.207721411122
89,0.89,4.21916733090657e-17,0.398721590031,-0.7614290950194703,0.24056763074076903,-0.7619967257602389,-0.398721590031,-1.0827484113593983e-17,0.210081958539,0.8245597306881695,-0.13725491820703317,0.7218146488952022,-0.210081958539
90,0.9,5.65195465858498e-17,0.373721590031,-0.7504555935077103,0.25106779564840986,-0.7615233891561188,-0.373721590031,1.94054824610461e-17,0.212170351323,0.8253499298572083,-0.13725038930526268,0.7226003191624719,-0.212170351323
91,0.91,3.7784544344974046e-17,0.348721590031,-0.7388575825007965,0.2614128166400663,-0.7602703991408659,-0.348721590031,1.5852247863795844e-17,0.213985646980,0.8262043805017046,-0.1372478385403949,0.7234522190420996,-0.213985646980
92,0.92,3.234841929444528e-17,0.323721590031,-0.7267555037848058,0.2714578487660898,-0.7582133525508978,-0.323721590031,2.3102005533322165e-17,0.215526358806,0.8271278840689728,-0.13724742437842485,0.7243753084473972,-0.215526358806
93,0.93,2.9574538409282866e-17,0.298721590031,-0.7142625388766933,0.281069632067776,-0.7553321709444716,-0.298721590031,1.432187818506006e-17,0.216790389237,0.8281255725711044,-0.1372493267639846,0.7253748993350881,-0.216790389237
94,0.9400000000000001,3.8246495214845893e-17,0.273721590031,-0.70148453004055,0.2901246174220412,-0.751609147462593,-0.273721590031,3.0718750009932757e-18,0.217774965474,0.8292029290866775,-0.13725375071196855,0.726456679798646,-0.217774965474
95,0.9500000000000001,3.371167507482346e-17,0.248721590031,-0.6885197230810408,0.2985087432877892,-0.7470284663688296,-0.248721590031,-1.937466538509779e-18,0.218476576392,0.8303658096919203,-0.13726093036274778,0.7276267400546685,-0.218476576392
96,0.96,5.233612182534908e-17,0.223721590031,-0.6754585215668182,0.30611804648996854,-0.7415765680567872,-0.223721590031,1.1267267828928923e-17,0.218890909499,0.8316204673563884,-0.13727113357927634,0.7288916009356661,-0.218890909499
97,0.97,4.0468150070708544e-17,0.198721590031,-0.6623833555458499,0.3128596182133526,-0.7352429737592003,-0.198721590031,-5.632157791473145e-18,0.219012786338,0.8329735785637428,-0.13728466718166488,0.7302582457454085,-0.219012786338
98,0.98,4.61537375991176e-17,0.173721590031,-0.6493687097750548,0.31865264850096253,-0.7280213582760182,-0.173721590031,-8.80417054259542e-18,0.218836094561,0.8344322735083488,-0.13730188293362178,0.7317341564419713,-0.218836094561
99,0.99,3.6219333775745015e-17,0.156258863573,-0.6364813304044513,0.3234294179885514,-0.7199107483930063,-0.156258863573,3.366554437852473e-17,0.218353715102,0.8360041704155073,-0.1373231844101147,0.7333273548256236,-0.218353715102
100,1.0,2.8930337231372003e-17,0.148256711414,-0.6237806181414288,0.327136151389552,-0.7109167695309799,-0.148256711414,7.921323541383832e-18,0.217557444134,0.8376974134573746,-0.1373490348755967,0.7350464483329744,-0.217557444134
101,1.01,4.859604438929595e-17,0.144663957620,-0.6113192101607946,0.32973367687972444,-0.7010528870405159,-0.144663957620,-1.6106495231205216e-17,0.216437912295,0.8395207114523348,-0.13737996626906368,0.7369006777213953,-0.216437912295
102,1.02,4.783911870529275e-17,0.142971187541,-0.5991437476495146,0.3311978544384294,-0.6903416020879454,-0.142971187541,6.851748437093942e-18,0.214984508747,0.8414833707523864,-0.1374165893021312,0.738899960054519,-0.214984508747
103,1.03,4.5074752140760527e-17,0.141926999605,-0.5872958190084613,0.3315197510817335,-0.6788155700901952,-0.141926999605,9.630125481847751e-18,0.213185324801,0.8435953106948492,-0.1374596045084392,0.7410549152032906,-0.213185324801
104,1.04,3.920233277274639e-17,0.140896304460,-0.575813056500004,0.3307055550867989,-0.6665186115868038,-0.140896304460,6.184040397238473e-18,0.211027145241,0.8458670400418394,-0.1375098137069558,0.7433768537487935,-0.211027145241
105,1.05,3.743478102494691e-17,0.139538300431,-0.5647303570769547,0.3287762344566404,-0.6535065915335969,-0.139538300431,-1.6876927619707844e-17,0.208495521228,0.8483095719501083,-0.13756813104691645,0.745877702997022,-0.208495521228
106,1.06,3.630031635709557e-17,0.137642686325,-0.5540812340631202,0.32576695046645565,-0.639848184529574,-0.137642686325,-2.042558567127749e-17,0.205574901142,0.8509343105187429,-0.13763559404877068,0.7485699045675118,-0.205574901142
107,1.07,3.3476795870737063e-17,0.135042757312,-0.5438992523440557,0.3217262550327763,-0.6256255073768293,-0.135042757312,1.0734008827279498e-17,0.202248841480,0.8537528845680004,-0.1377133735244792,0.7514662580924791,-0.202248841480
108,1.08,4.243192130673254e-17,0.131563498724,-0.5342195672011779,0.31671510006356807,-0.6109346672647411,-0.131563498724,1.1267206493144452e-17,0.198500225916,0.8567770002888554,-0.13780278393850154,0.7545797842273543,-0.198500225916
109,1.09,2.6342344005690253e-17,0.126981447444,-0.525080657163394,0.31080568253569674,-0.5958863396990934,-0.126981447444,7.171714049929786e-18,0.194311291294,0.8600184781276329,-0.13790529985777555,0.7579237779854089,-0.194311291294
110,1.1,4.110584822824163e-17,0.120980247291,-0.5165264298480717,0.3040801422466509,-0.5806065720947244,-0.120980247291,6.939068738965429e-18,0.189663097143,0.8634897449163016,-0.13802259068901945,0.7615123356053224,-0.189663097143
111,1.11,5.253537174152829e-17,0.113084691276,-0.5086089757356308,0.2966291315417112,-0.5652381072773429,-0.113084691276,9.097035706739505e-18,0.184533905248,0.8672051501996921,-0.1381565950906879,0.7653617452903787,-0.184533905248
112,1.12,6.252909402201208e-17,0.102544352363,-0.501392282689694,0.28855032606645514,-0.5499426087561523,-0.102544352363,1.7173549183476472e-17,0.178895859103,0.8711834806563389,-0.13830966552133683,0.7694931461776746,-0.178895859103
113,1.1300000000000001,4.0855406457904736e-17,0.088103110906,-0.49495708932697824,0.27994713797888526,-0.5349042273058635,-0.088103110906,1.583116171961685e-17,0.172709558167,0.8754518173371196,-0.13848481511484734,0.773936632451965,-0.172709558167
114,1.1400000000000001,3.903192936284672e-17,0.067488496279,-0.4894065966815947,0.27092848588191976,-0.520335082563514,-0.067488496279,4.750419316695514e-18,0.165916890026,0.8800502237110958,-0.13868607944647693,0.77873630315757,-0.165916890026
115,1.1500000000000001,1.0854712887579303e-17,0.042488496279,-0.484871899197839,0.26161234917321485,-0.506484248371057,-0.042488496279,-5.229444747310388e-18,0.158434143505,0.8850354700624664,-0.1389189425866061,0.7839544126490714,-0.158434143505
116,1.16,1.2737670253179249e-17,0.017488496279,-0.4815153046811541,0.25214315251416475,-0.49365845719531753,-0.017488496279,9.70928186527721e-18,0.150150210752,0.8904800109502534,-0.1391906407880127,0.7896706517382639,-0.150150210752
117,1.17,-1.3501653465001488e-15,-0.007511503721,-0.4795343899629724,0.24277504563360452,-0.48230943559657424,0.007511503721,1.2402841073067197e-17,0.140938444002,0.8964599999614197,-0.13950991832534065,0.7959699182867594,-0.140938444002
118,1.18,1.6091150550533605e-14,-0.032511503721,-0.47923929708045165,0.2344913001968042,-0.4737305972772581,0.032511503721,7.953587432749786e-18,0.130694456527,0.903024187807561,-0.13988546088968168,0.8029096486972427,-0.130694456527
